accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,no_purchase,high_returns,short_sessions,churn_score,churn_risk
2017-03-15 02:48:37.975,4823,HTTP,50.184.204.178,2173,Chrome,49,Female,PE,Premium,Chinese,0.0,Yes,5.23,Credit Card,True,True,False,2,True
2017-03-15 02:45:42.002,1767,HTTP,50.185.51.85,3185,Chrome,31,Female,SE,Premium,Chinese,0.0,Yes,300.08,Debit Card,True,True,True,3,True
2017-03-15 02:47:27.153,4286,HTTP,50.203.86.134,3185,Android App,18,Female,US,Premium,Chinese,0.0,Yes,1800.51,Cash,True,True,False,2,True
2017-03-15 02:50:39.271,2473,HTTP,51.179.32.104,414,Android App,50,Female,IT,Premium,Chinese,0.0,Yes,162.64,Cash,True,True,True,3,True
2017-03-15 02:56:39.472,1881,HTTP,52.42.214.97,561,Others,34,Female,CH,Normal,Chinese,0.0,Yes,1800.51,Debit Card,True,True,True,3,True
2017-03-15 02:57:39.678,4384,HTTP,54.187.193.29,3185,Others,22,Female,US,Premium,Chinese,0.0,Yes,179.2,Cash,True,True,False,2,True
2017-03-15 02:58:17.561,2540,HTTP,54.209.210.199,2423,Android App,46,Male,RU,Premium,Chinese,0.0,Yes,143.36,Credit Card,True,True,True,3,True
2017-03-15 02:58:39.509,4904,HTTP,58.11.43.199,702,Mozilla Firefox,55,Male,RU,Normal,Chinese,0.0,Yes,3000.85,Cash,True,True,False,2,True
2017-03-15 02:58:56.820,2740,HTTP,58.182.121.128,3185,Microsoft Edge,65,Female,US,Premium,Chinese,0.0,Yes,35.84,Credit Card,True,True,True,3,True
2017-03-15 03:05:17.217,2587,HTTP,59.153.115.231,92,Others,--,Unknown,IN,Not Logged In,mongolian,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 03:05:17.217,1542,HTTP,59.153.127.71,44,Others,--,Unknown,US,Not Logged In,Chinese,0.0,No,0.0,Others,True,False,True,2,True
2017-03-15 03:05:18.237,1523,HTTP,59.157.160.126,6048,Mozilla Firefox,--,Unknown,CA,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 03:02:48.644,4840,HTTP,59.177.1.112,556,Android App,48,Male,RU,Normal,Chinese,0.0,Yes,20.92,Cash,True,True,False,2,True
2017-03-15 03:10:09.979,3392,HTTP,60.198.35.91,46,IOS App,25,Female,US,Premium,Chinese,0.0,Yes,1200.32,Cash,True,True,False,2,True
2017-03-15 03:07:39.461,4024,HTTP,60.213.234.146,556,IOS App,21,Female,AT,Normal,Chinese,0.0,Yes,1200.32,Cash,True,True,False,2,True
2017-03-15 03:07:39.508,1591,HTTP,60.225.170.88,702,IOS App,57,Male,ZA,Normal,Chinese,0.0,Yes,23.46,Others,True,True,True,3,True
2017-03-15 03:07:39.508,1529,HTTP,60.225.2.141,586,Microsoft Edge,52,Female,US,Normal,Chinese,0.0,Yes,1500.4,Others,True,True,True,3,True
2017-03-15 03:10:46.570,3283,HTTP,60.242.179.229,40,Microsoft Edge,59,Female,IT,Premium,Chinese,0.0,Yes,900.24,Cash,True,True,False,2,True
2017-03-15 03:14:48.884,1662,HTTP,61.6.230.72,460,Android App,69,Male,CN,Normal,malay,0.0,Yes,1800.51,Cash,True,True,True,3,True
2017-03-15 03:23:13.124,2961,HTTP,62.232.142.10,3545,Others,35,Male,IT,Premium,Chinese,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-15 03:29:40.057,3103,HTTP,64.127.64.174,1726,Safari,56,Male,US,Normal,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 03:32:56.309,2372,HTTP,64.134.11.124,40,Microsoft Edge,38,Female,NO,Premium,Chinese,0.0,Yes,300.08,Cash,True,True,True,3,True
2017-03-15 03:33:27.379,1585,HTTP,64.141.193.30,1029,IOS App,36,Female,PL,Premium,Chinese,0.0,Yes,162.64,Others,True,True,True,3,True
2017-03-15 03:31:27.993,2907,HTTP,64.150.244.52,586,Chrome,32,Female,CH,Normal,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 03:42:20.820,2993,HTTP,64.71.166.37,46,IOS App,30,Female,CA,Premium,Chinese,0.0,Yes,60.6,Cash,True,True,True,3,True
2017-03-15 03:39:33.527,2321,HTTP,64.73.38.228,1726,IOS App,54,Male,JP,Normal,Chinese,0.0,Yes,300.08,Credit Card,True,True,True,3,True
2017-03-15 03:44:01.296,2382,HTTP,65.128.37.117,4501,Others,53,Male,SE,Premium,Chinese,0.0,Yes,81.32,Others,True,True,True,3,True
2017-03-15 03:41:33.215,3491,HTTP,65.182.173.132,702,Others,24,Female,CA,Normal,Chinese,0.0,Yes,26.15,Cash,True,True,False,2,True
2017-03-15 03:44:46.478,1813,HTTP,65.190.54.238,4605,Safari,62,Female,GB,Premium,Chinese,0.0,Yes,35.84,Cash,True,True,True,3,True
2017-03-15 03:49:11.283,2918,HTTP,66.102.224.178,413,Android App,50,Female,AU,Premium,Chinese,0.0,Yes,81.32,Cash,True,True,True,3,True
2017-03-15 03:53:55.107,4782,HTTP,66.112.14.214,322,Microsoft Edge,28,Female,JP,Premium,Chinese,0.0,Yes,1200.32,Cash,True,True,False,2,True
2017-03-15 03:53:55.107,2352,HTTP,66.116.16.64,329,Microsoft Edge,22,Female,GB,Premium,Chinese,0.0,Yes,1050.0,Credit Card,True,True,True,3,True
2017-03-15 03:55:26.114,2356,HTTP,66.139.27.6,6582,Others,67,Male,IN,Premium,Chinese,0.0,Yes,600.17,Cash,True,True,True,3,True
2017-03-15 03:54:33.197,2524,HTTP,66.208.43.18,561,Chrome,48,Female,CA,Normal,Chinese,0.0,Yes,1500.4,Credit Card,True,True,True,3,True
2017-03-15 03:57:53.731,4088,HTTP,66.220.145.246,40,Others,47,Male,US,Premium,Chinese,0.0,Yes,121.98,Credit Card,True,True,False,2,True
2017-03-15 03:59:56.066,2663,HTTP,66.235.20.226,1419,Android App,26,Female,CN,Premium,Chinese,0.0,Yes,1500.4,Cash,True,True,True,3,True
2017-03-15 04:02:55.703,2044,HTTP,66.249.93.144,40,Chrome,55,Female,US,Premium,Chinese,0.0,Yes,35.84,Cash,True,True,True,3,True
2017-03-15 04:04:20.205,1556,HTTP,66.249.93.146,437,Others,36,Male,IT,Premium,Chinese,0.0,Yes,1200.32,Credit Card,True,True,True,3,True
2017-03-15 04:09:26.529,2308,HTTP,66.86.159.168,1421,Mozilla Firefox,37,Male,CA,Premium,Chinese,0.0,No,0.0,Others,True,False,True,2,True
2017-03-15 04:09:33.525,1948,HTTP,66.87.125.225,1727,Mozilla Firefox,44,Male,CN,Normal,Chinese,0.0,Yes,1200.32,Cash,True,True,True,3,True
2017-03-15 04:13:27.991,1627,HTTP,66.87.80.106,586,Safari,38,Male,RU,Normal,Chinese,0.0,Yes,162.64,Cash,True,True,True,3,True
2017-03-15 04:17:33.213,1702,HTTP,67.166.102.169,515,Mozilla Firefox,34,Female,JP,Normal,Chinese,0.0,Yes,600.16,Debit Card,True,True,True,3,True
2017-03-15 04:25:06.258,2579,HTTP,67.216.174.68,779,Others,--,Unknown,IN,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 04:28:28.962,4281,HTTP,67.44.193.134,614,Others,31,Male,CN,Normal,Chinese,0.0,Yes,900.24,Cash,True,True,False,2,True
2017-03-15 04:31:53.304,4993,HTTP,67.44.193.134,166,Others,38,Female,RU,Premium,Chinese,0.0,Yes,121.98,Credit Card,True,True,False,2,True
2017-03-15 04:33:22.529,1691,HTTP,67.59.218.132,616,Android App,--,Unknown,PR,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 04:33:22.529,2577,HTTP,67.59.218.132,11927,Android App,--,Unknown,CA,Not Logged In,Chinese,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-15 04:41:33.213,2885,HTTP,68.33.74.135,702,IOS App,66,Male,JP,Normal,Chinese,0.0,Yes,600.16,Debit Card,True,True,True,3,True
2017-03-15 04:43:28.963,2974,HTTP,68.42.244.36,1727,Safari,21,Male,IT,Normal,Chinese,0.0,Yes,45.45,Cash,True,True,True,3,True
2017-03-15 04:45:06.243,3375,ICMP ,68.84.220.5,465,IOS App,44,Male,DE,Premium,Chinese,0.0,Yes,179.2,Cash,True,True,False,2,True
2017-03-15 04:47:33.214,1747,HTTP,69.117.90.235,515,Mozilla Firefox,63,Male,MX,Normal,Chinese,0.0,Yes,20.92,Cash,True,True,True,3,True
2017-03-15 04:48:27.932,3706,HTTP,69.12.65.110,561,Mozilla Firefox,45,Male,US,Normal,Chinese,0.0,Yes,1200.34,Credit Card,True,True,False,2,True
2017-03-15 04:52:23.507,3547,HTTP,69.12.81.19,40,Android App,18,Female,IT,Premium,Chinese,0.0,Yes,107.52,Credit Card,True,True,False,2,True
2017-03-15 04:49:33.527,2586,HTTP,69.127.124.162,1727,Android App,68,Male,US,Normal,Chinese,0.0,Yes,179.2,Credit Card,True,True,True,3,True
2017-03-15 03:58:28.449,4683,HTTP,69.30.236.154,3341,Chrome,47,Male,CA,Premium,Chinese,0.0,Yes,71.68,Others,True,True,False,2,True
2017-03-15 04:56:33.214,1703,HTTP,69.3.115.66,556,Chrome,27,Female,JP,Normal,Chinese,0.0,Yes,300.08,Cash,True,True,True,3,True
2017-03-15 05:02:05.587,4629,HTTP,69.76.147.60,46,Android App,61,Male,CN,Premium,Chinese,0.0,Yes,203.3,Credit Card,True,True,False,2,True
2017-03-15 05:02:10.233,2622,HTTP,69.86.194.171,40,Android App,67,Female,CA,Premium,Chinese,0.0,Yes,1200.34,Cash,True,True,True,3,True
2017-03-15 04:59:33.211,3186,HTTP,69.9.49.242,702,Android App,44,Male,CA,Normal,Chinese,0.0,Yes,35.19,Debit Card,True,True,True,3,True
2017-03-15 05:06:13.369,4921,HTTP,70.194.16.127,404,Safari,36,Female,IT,Premium,Chinese,0.0,Yes,203.3,Credit Card,True,True,False,2,True
2017-03-15 05:08:54.913,2919,HTTP,70.196.128.133,46,Others,42,Male,IT,Premium,Chinese,0.0,Yes,2400.68,Credit Card,True,True,True,3,True
2017-03-15 05:10:59.938,3924,HTTP,70.212.35.142,3249,Chrome,65,Female,JP,Premium,Chinese,0.0,Yes,5.23,Cash,True,True,False,2,True
2017-03-15 05:22:10.225,4441,HTTP,71.169.190.129,46,IOS App,45,Male,IT,Premium,Chinese,0.0,Yes,3000.85,Debit Card,True,True,False,2,True
2017-03-15 05:19:33.529,3046,HTTP,71.179.233.17,1727,Chrome,64,Female,US,Normal,Chinese,0.0,Yes,20.92,Cash,True,True,True,3,True
2017-03-15 05:23:34.801,3987,HTTP,71.190.208.204,1095,Others,19,Male,CH,Premium,Chinese,0.0,Yes,300.08,Cash,True,True,False,2,True
2017-03-15 05:26:42.809,3755,HTTP,71.225.216.40,106,Mozilla Firefox,26,Male,US,Premium,Chinese,0.0,Yes,300.08,Cash,True,True,False,2,True
2017-03-15 05:25:55.855,1500,HTTP,71.227.156.100,381,Mozilla Firefox,45,Female,IT,Premium,Chinese,0.0,Yes,4200.0,Credit Card,True,True,True,3,True
2017-03-15 05:32:33.216,1974,HTTP,71.84.44.192,515,Mozilla Firefox,26,Male,IT,Normal,Chinese,0.0,Yes,1500.4,Debit Card,True,True,True,3,True
2017-03-15 05:37:21.012,3172,HTTP,72.0.246.130,46,Android App,25,Female,CH,Premium,Chinese,0.0,Yes,2400.68,Credit Card,True,True,True,3,True
2017-03-15 05:37:27.993,3014,HTTP,72.192.12.108,702,Others,33,Female,PL,Normal,Chinese,0.0,Yes,81.32,Credit Card,True,True,True,3,True
2017-03-15 05:42:23.650,3264,HTTP,72.39.190.111,2267,Android App,18,Female,AT,Premium,Chinese,0.0,Yes,600.17,Debit Card,True,True,False,2,True
2017-03-15 05:44:00.710,2972,HTTP,73.114.34.53,2267,Safari,42,Male,RU,Premium,Chinese,0.0,Yes,20.92,Others,True,True,True,3,True
2017-03-15 05:44:25.455,4297,HTTP,73.142.39.133,3237,Others,59,Male,PL,Premium,Chinese,0.0,Yes,45.45,Cash,True,True,False,2,True
2017-03-15 05:44:28.245,3041,HTTP,73.148.149.85,3185,Others,65,Female,IN,Premium,Chinese,0.0,Yes,1500.4,Cash,True,True,True,3,True
2017-03-15 05:44:54.203,3374,HTTP,73.161.104.53,2267,Android App,28,Female,NO,Premium,Chinese,0.0,Yes,203.3,Credit Card,True,True,False,2,True
2017-03-15 05:48:54.270,3153,HTTP,73.189.128.50,46,Mozilla Firefox,--,Unknown,US,Not Logged In,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 05:46:27.994,3620,HTTP,73.194.210.55,702,Chrome,55,Female,CN,Normal,Chinese,0.0,Yes,1200.32,Cash,True,True,False,2,True
2017-03-15 05:50:23.805,2010,HTTP,73.201.185.95,1249,Microsoft Edge,65,Female,IN,Premium,Chinese,0.0,Yes,20.92,Cash,True,True,True,3,True
2017-03-15 05:51:56.571,1916,HTTP,73.205.189.2,44,Others,--,Unknown,CA,Not Logged In,Chinese,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-15 05:52:03.061,2864,HTTP,73.206.86.90,522,Others,--,Unknown,AT,Not Logged In,Chinese,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-15 05:49:33.201,4530,HTTP,73.22.29.250,561,Others,68,Female,IT,Normal,Chinese,0.0,Yes,35.84,Credit Card,True,True,False,2,True
2017-03-15 05:49:33.530,3446,HTTP,73.223.48.97,1727,Safari,42,Female,US,Normal,Chinese,0.0,Yes,300.08,Credit Card,True,True,False,2,True
2017-03-15 05:51:14.437,3222,HTTP,73.247.228.128,5834,Others,61,Female,DE,Premium,Chinese,0.0,Yes,5250.0,Debit Card,True,True,True,3,True
2017-03-15 05:58:28.964,3009,HTTP,73.47.74.236,1727,Mozilla Firefox,44,Male,RU,Normal,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 05:58:28.964,4147,HTTP,73.49.169.251,579,Mozilla Firefox,26,Male,JP,Normal,Chinese,0.0,Yes,899.136,Cash,True,True,False,2,True
2017-03-15 05:59:33.214,2355,HTTP,73.7.23.88,586,IOS App,22,Male,ZA,Normal,Chinese,0.0,Yes,66.284,Credit Card,True,True,True,3,True
2017-03-15 05:59:34.497,4031,HTTP,73.77.249.83,639,Microsoft Edge,40,Male,CA,Normal,Chinese,0.0,Yes,15.92,Cash,True,True,False,2,True
2017-03-15 06:05:33.216,1843,HTTP,74.11.109.90,586,Chrome,57,Female,US,Normal,Chinese,0.0,Yes,321.568,Debit Card,True,True,True,3,True
2017-03-15 06:10:55.194,1835,HTTP,74.129.89.61,46,Mozilla Firefox,28,Female,CA,Premium,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 06:11:00.895,4415,HTTP,74.240.90.19,3185,Mozilla Firefox,27,Female,DK,Premium,Chinese,0.0,Yes,14.28,Cash,True,True,False,2,True
2017-03-15 06:16:17.653,2652,HTTP,74.92.88.193,46,Safari,49,Female,CH,Premium,Chinese,0.0,Yes,17.856,Debit Card,True,True,True,3,True
2017-03-15 06:15:01.819,2310,HTTP,75.109.211.51,387,Chrome,--,Unknown,JP,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 06:15:01.819,1869,HTTP,75.109.24.120,779,Chrome,--,Unknown,GB,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 06:22:40.110,2945,HTTP,75.175.73.69,92,IOS App,--,Unknown,IN,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 06:20:33.216,3089,HTTP,75.190.102.230,556,Safari,40,Female,US,Normal,Spanish,0.0,Yes,291.96,Others,True,True,True,3,True
2017-03-15 06:24:47.863,2773,HTTP,75.27.117.211,40,Others,23,Female,IT,Premium,Chinese,0.0,Yes,4.812,Others,True,True,True,3,True
2017-03-15 06:22:27.963,2640,HTTP,75.71.27.85,556,Others,24,Male,DE,Normal,Chinese,0.0,Yes,242.94,Others,True,True,True,3,True
2017-03-15 06:25:46.278,4894,HTTP,75.84.128.24,40,Microsoft Edge,45,Male,PE,Premium,Chinese,0.0,Yes,284.364,Cash,True,True,False,2,True
2017-03-15 06:26:56.273,2600,UDP  ,76.126.202.213,56,Android App,21,Male,IT,Premium,Chinese,0.0,Yes,279.96,Credit Card,True,True,True,3,True
2017-03-15 06:30:30.382,3474,HTTP,76.14.230.22,46,Android App,53,Female,ZA,Premium,Chinese,0.0,Yes,7.992,Credit Card,True,True,False,2,True
2017-03-15 06:29:56.641,2953,HTTP,76.15.62.49,240,Android App,--,Unknown,IT,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 06:29:56.641,2980,HTTP,76.16.7.185,322,Android App,--,Unknown,IT,Not Logged In,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 06:28:27.932,1962,HTTP,76.17.173.231,589,Android App,43,Female,IT,Normal,Chinese,0.0,Yes,105.42,Credit Card,True,True,True,3,True
2017-03-15 06:29:33.200,2861,HTTP,76.176.128.105,589,Android App,45,Male,AT,Normal,Chinese,0.0,Yes,15.92,Credit Card,True,True,True,3,True
2017-03-15 06:30:55.163,2912,ICMP ,76.206.204.108,150,Chrome,33,Female,IT,Premium,Chinese,0.0,Yes,210.98,Cash,True,True,True,3,True
2017-03-15 06:41:33.214,4812,HTTP,77.103.180.48,702,Android App,24,Male,IT,Normal,Chinese,0.0,Yes,327.76,Others,True,True,False,2,True
2017-03-15 05:45:02.716,4102,HTTP,77.120.33.191,246,Android App,37,Male,US,Premium,Spanish,0.0,Yes,43.188,Cash,True,True,False,2,True
2017-03-15 06:49:27.964,3505,HTTP,77.166.163.77,556,Others,48,Female,PR,Normal,Dutch,0.0,Yes,134.288,Cash,True,True,False,2,True
2017-03-15 06:49:33.199,3137,HTTP,77.185.238.219,589,Others,63,Female,AR,Normal,Chinese,0.0,Yes,918.785,Debit Card,True,True,True,3,True
2017-03-15 06:56:03.293,2870,HTTP,77.224.114.6,92,IOS App,54,Male,US,Premium,Chinese,0.0,Yes,2.688,Cash,True,True,True,3,True
2017-03-15 06:56:03.293,4959,HTTP,77.230.181.251,40,IOS App,57,Male,US,Premium,Spanish,0.0,Yes,27.816,Credit Card,True,True,False,2,True
2017-03-15 06:54:33.530,1590,HTTP,77.28.189.45,1727,Mozilla Firefox,59,Male,IN,Normal,macedonian,0.0,Yes,2.696,Debit Card,True,True,True,3,True
2017-03-15 06:54:33.530,2404,HTTP,77.28.247.80,579,Mozilla Firefox,23,Female,US,Normal,Spanish,0.0,Yes,18.588,Debit Card,True,True,True,3,True
2017-03-15 07:04:27.965,3223,HTTP,78.148.143.197,515,IOS App,63,Female,PL,Normal,Chinese,0.0,Yes,47.984,Debit Card,True,True,True,3,True
2017-03-15 07:11:26.128,3758,HTTP,78.168.15.203,46,Mozilla Firefox,69,Female,AR,Premium,Spanish,0.0,Yes,28.4,Cash,True,True,False,2,True
2017-03-15 07:10:27.966,2891,HTTP,78.192.84.102,515,Android App,52,Female,IT,Normal,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 07:16:27.996,2521,HTTP,78.249.104.134,702,Others,18,Female,CA,Normal,Chinese,0.0,Yes,192.16,Debit Card,True,True,True,3,True
2017-03-15 07:20:33.216,2535,HTTP,78.43.43.26,702,Chrome,21,Male,CA,Normal,Chinese,0.0,Yes,323.976,Cash,True,True,True,3,True
2017-03-15 07:23:50.493,2813,HTTP,78.46.156.169,387,Mozilla Firefox,--,Unknown,CA,Not Logged In,Chinese,0.0,No,0.0,Others,True,False,True,2,True
2017-03-15 07:23:50.493,2082,HTTP,78.46.156.169,779,Mozilla Firefox,--,Unknown,JP,Not Logged In,German,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-15 07:22:37.844,1711,HTTP,78.46.156.169,1683,Mozilla Firefox,--,Unknown,IT,Not Logged In,German,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 07:22:38.980,3035,HTTP,78.46.30.41,1526,Android App,--,Unknown,US,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 06:28:15.396,2293,HTTP,78.54.32.224,1346,Android App,--,Unknown,CN,Not Logged In,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 07:25:06.280,2236,ICMP ,78.84.137.149,32,Mozilla Firefox,44,Female,FR,Premium,German,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 07:26:33.217,3922,HTTP,78.9.185.56,556,Chrome,32,Female,IT,Normal,Chinese,0.0,Yes,78.8528,Credit Card,True,True,False,2,True
2017-03-15 07:34:33.530,3165,HTTP,79.137.181.17,579,Others,33,Female,US,Normal,Russian,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 07:34:53.109,3562,HTTP,79.137.181.240,3545,Mozilla Firefox,67,Female,US,Premium,Russian,0.0,Yes,63.312,Debit Card,True,True,False,2,True
2017-03-15 07:39:53.340,2837,HTTP,79.143.45.50,40,Android App,53,Female,CA,Premium,Chinese,0.0,Yes,23.968,Debit Card,True,True,True,3,True
2017-03-15 07:38:33.218,3614,HTTP,79.165.16.135,702,Android App,35,Male,AU,Normal,Chinese,0.0,Yes,102.36,Cash,True,True,False,2,True
2017-03-15 07:43:27.965,3873,HTTP,79.3.90.55,556,Others,42,Female,CA,Normal,Chinese,0.0,Yes,355.96,Credit Card,True,True,False,2,True
2017-03-15 07:51:59.607,2184,HTTP,79.97.46.137,40,Mozilla Firefox,62,Male,IT,Premium,Chinese,0.0,Yes,7.56,Credit Card,True,True,True,3,True
2017-03-15 07:49:28.329,4253,ICMP ,80.110.77.111,465,Android App,62,Female,US,Premium,German,0.0,Yes,17.38,Cash,True,True,False,2,True
2017-03-15 07:51:53.666,4394,HTTP,80.15.210.97,3185,Chrome,21,Male,AT,Premium,French,0.0,Yes,16.52,Others,True,True,False,2,True
2017-03-15 07:52:25.805,2612,HTTP,80.187.99.27,2319,Microsoft Edge,55,Female,IT,Premium,Chinese,0.0,Yes,7.92,Cash,True,True,True,3,True
2017-03-15 07:53:33.217,4032,HTTP,80.214.73.198,586,Safari,26,Male,CA,Normal,French,0.0,Yes,854.352,Cash,True,True,False,2,True
2017-03-15 07:53:34.557,4939,HTTP,80.215.128.35,639,Safari,39,Male,IN,Normal,French,0.0,Yes,271.96,Cash,True,True,False,2,True
2017-03-15 07:55:27.970,4515,HTTP,80.229.62.48,556,Chrome,53,Female,IN,Normal,Chinese,0.0,Yes,40.56,Cash,True,True,False,2,True
2017-03-15 07:56:33.219,4187,HTTP,80.240.172.92,556,Others,63,Male,AU,Normal,polish,0.0,Yes,2.78,Cash,True,True,False,2,True
2017-03-15 08:00:05.174,1922,HTTP,80.248.68.70,40,Mozilla Firefox,43,Female,CN,Premium,French,0.0,Yes,47.952,Others,True,True,True,3,True
2017-03-15 07:58:27.966,1592,HTTP,80.3.14.35,515,Android App,29,Female,JP,Normal,Chinese,0.0,Yes,398.352,Debit Card,True,True,True,3,True
2017-03-15 08:03:18.780,4650,HTTP,80.73.4.102,144,Mozilla Firefox,40,Male,CH,Premium,Spanish,0.0,Yes,292.272,Cash,True,True,False,2,True
2017-03-15 08:00:25.236,3519,HTTP,80.77.172.62,2423,Android App,25,Female,US,Premium,Russian,0.0,Yes,44.848,Cash,True,True,False,2,True
2017-03-15 08:01:06.003,4843,ICMP ,81.101.105.78,72,Microsoft Edge,39,Male,AU,Premium,Chinese,0.0,Yes,15.48,Cash,True,True,False,2,True
2017-03-15 08:08:13.406,3439,HTTP,81.95.178.254,589,IOS App,53,Female,GB,Normal,Spanish,0.0,Yes,203.3,Cash,True,True,False,2,True
2017-03-15 08:08:13.562,4406,HTTP,81.95.185.51,1767,IOS App,31,Male,IT,Normal,Russian,0.0,Yes,23.46,Cash,True,True,False,2,True
2017-03-15 08:09:13.405,3551,HTTP,82.102.14.132,556,Chrome,33,Female,CA,Normal,Chinese,0.0,Yes,40.66,Cash,True,True,False,2,True
2017-03-15 08:16:24.436,1810,HTTP,82.132.215.22,46,Android App,40,Male,CN,Premium,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 08:16:46.398,2879,HTTP,82.132.220.56,40,Android App,65,Female,CO,Premium,Chinese,0.0,Yes,300.08,Cash,True,True,True,3,True
2017-03-15 08:16:10.794,2511,HTTP,82.132.223.115,240,Android App,--,Unknown,US,Not Logged In,Chinese,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 08:18:00.126,4008,HTTP,82.135.237.76,46,IOS App,47,Male,PL,Premium,Chinese,0.0,Yes,2400.68,Cash,True,True,False,2,True
2017-03-15 08:19:35.562,2442,HTTP,82.145.220.138,387,IOS App,--,Unknown,US,Not Logged In,swahili,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-15 08:19:35.562,2753,HTTP,82.145.220.145,779,IOS App,--,Unknown,US,Not Logged In,Chinese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-15 08:21:51.311,4975,HTTP,82.145.220.158,40,IOS App,48,Male,IT,Premium,Russian,0.0,Yes,5250.0,Cash,True,True,False,2,True
2017-03-15 08:26:24.685,1721,HTTP,82.145.221.91,40,Android App,24,Female,CO,Premium,Chinese,0.0,Yes,600.16,Debit Card,True,True,True,3,True
2017-03-15 08:24:13.431,3892,HTTP,82.145.222.193,702,Android App,44,Male,JP,Normal,French,0.0,Yes,121.98,Credit Card,True,True,False,2,True
2017-03-15 08:28:26.028,2198,HTTP,82.145.222.5,40,Mozilla Firefox,46,Female,IT,Premium,Russian,0.0,Yes,600.17,Debit Card,True,True,True,3,True
2017-03-15 08:26:36.213,3239,HTTP,82.145.223.106,639,Chrome,28,Female,CA,Normal,Chinese,0.0,Yes,900.24,Debit Card,True,True,True,3,True
2017-03-15 08:27:35.214,3010,HTTP,82.145.223.145,589,IOS App,43,Male,CN,Normal,Chinese,0.0,Yes,23.46,Debit Card,True,True,True,3,True
2017-03-15 08:30:27.965,3583,ICMP ,82.161.176.208,46,Safari,28,Female,AR,Premium,Chinese,0.0,Yes,35.84,Cash,True,True,False,2,True
2017-03-15 08:37:35.215,1534,HTTP,82.228.181.31,589,Android App,50,Female,US,Normal,Chinese,0.0,Yes,1200.32,Cash,True,True,True,3,True
2017-03-15 08:40:53.506,3388,HTTP,82.232.242.122,40,Android App,53,Female,PL,Premium,Chinese,0.0,Yes,162.64,Cash,True,True,False,2,True
2017-03-15 08:39:13.402,2675,HTTP,82.24.84.232,515,Mozilla Firefox,33,Female,US,Normal,Chinese,0.0,Yes,1800.51,Credit Card,True,True,True,3,True
2017-03-15 08:47:08.199,2146,HTTP,82.39.42.120,40,Safari,66,Male,JP,Premium,Chinese,0.0,Yes,900.24,Cash,True,True,True,3,True
