age,gender,country,sales,returned,returned_amount,churn_risk
27,Male,AT,200.984,No,0.0,0
61,Female,US,97.696,No,0.0,0
38,Female,CA,2.696,No,0.0,0
42,Male,SE,18.588,No,0.0,0
58,Male,CH,4.896,No,0.0,0
57,Female,IN,15.072,No,0.0,0
23,Male,IN,209.88,No,0.0,0
62,Female,US,369.912,No,0.0,0
31,Male,NO,10.368,No,0.0,0
54,Female,IN,166.84,No,0.0,0
19,Male,JP,15.216,No,0.0,0
68,Male,PL,119.96,No,0.0,0
44,Male,GB,883.92,No,0.0,0
44,Female,CA,46.72,No,0.0,0
29,Female,SE,55.48,No,0.0,0
67,Female,JP,24.448,No,0.0,0
28,Female,CH,281.34,No,0.0,0
34,Female,ZA,307.98,No,0.0,0
45,Male,CA,299.97,No,0.0,0
55,Female,AT,19.92,No,0.0,0
69,Female,CA,9.94,No,0.0,0
30,Male,NO,103.056,No,0.0,0
38,Female,CA,59.808,No,0.0,0
39,Male,MX,73.32,No,0.0,0
63,Female,CA,0.0,Yes,15.216,1
49,Male,IT,1652.94,No,0.0,0
66,Female,US,296.37,No,0.0,0
68,Female,US,129.92,No,0.0,0
18,Male,US,45.584,No,0.0,0
42,Female,IT,17.568,No,0.0,0
54,Female,RU,55.992,No,0.0,0
43,Male,RU,182.72,No,0.0,0
54,Male,JP,400.032,No,0.0,0
43,Male,IT,33.63,No,0.0,0
44,Male,US,0.0,No,0.0,1
36,Male,IT,6.3,No,0.0,0
41,Female,CA,242.94,No,0.0,0
45,Female,JP,179.97,No,0.0,0
41,Female,IT,99.696,No,0.0,0
58,Male,IT,27.936,No,0.0,0
34,Female,US,84.98,No,0.0,0
67,Female,CA,18.72,No,0.0,0
60,Male,CN,49.98,No,0.0,0
31,Female,CN,11.784,No,0.0,0
52,Female,ZA,272.736,No,0.0,0
25,Male,IT,3.54,No,0.0,0
22,Female,CA,51.52,No,0.0,0
34,Female,CN,3.528,No,0.0,0
30,Male,US,4.624,No,0.0,0
25,Female,CA,55.168,No,0.0,0
48,Female,AR,567.12,No,0.0,0
30,Male,GB,359.32,No,0.0,0
30,Female,DE,11.992,No,0.0,0
36,Female,US,58.05,No,0.0,0
52,Female,IN,157.74,No,0.0,0
33,Male,IN,56.98,No,0.0,0
69,Male,IN,2.88,No,0.0,0
46,Female,IN,1199.976,No,0.0,0
65,Female,PL,79.92,No,0.0,0
27,Male,GB,383.438,No,0.0,0
42,Female,CA,24.56,No,0.0,0
56,Female,SE,119.8,No,0.0,0
68,Female,JP,13.128,No,0.0,0
64,Male,CH,22.72,No,0.0,0
59,Male,ZA,58.32,No,0.0,0
68,Female,CA,12.39,No,0.0,0
25,Male,AT,107.982,No,0.0,0
40,Female,CA,11.36,No,0.0,0
18,Female,NO,50.94,No,0.0,0
56,Male,CA,646.74,No,0.0,0
36,Female,MX,5.64,No,0.0,0
30,Female,CA,572.58,No,0.0,0
52,Female,IT,310.88,No,0.0,0
24,Female,US,641.96,No,0.0,0
30,Female,US,18.28,No,0.0,0
45,Female,US,207.0,No,0.0,0
29,Male,IT,32.35,No,0.0,0
24,Male,RU,7.71,No,0.0,0
46,Female,RU,40.3,No,0.0,0
65,Female,JP,34.58,No,0.0,0
26,Female,IT,32.76,No,0.0,0
58,Female,US,0.0,No,0.0,1
45,Female,IT,59.94,No,0.0,0
43,Male,CA,23.92,No,0.0,0
25,Female,JP,4.28,No,0.0,0
53,Female,IT,32.07,No,0.0,0
63,Female,IT,24.0,No,0.0,0
37,Female,US,35.49,No,0.0,0
68,Female,CA,47.984,No,0.0,0
67,Female,CN,186.69,No,0.0,0
29,Female,CN,17.456,No,0.0,0
55,Female,ZA,348.928,No,0.0,0
30,Male,IT,143.96,No,0.0,0
57,Female,CA,15.42,No,0.0,0
33,Male,CN,43.04,No,0.0,0
54,Female,US,332.94,No,0.0,0
66,Female,CA,1363.96,No,0.0,0
56,Male,AR,9.96,No,0.0,0
30,Male,GB,21.72,No,0.0,0
19,Female,DE,20.16,No,0.0,0
22,Female,US,132.79,No,0.0,0
29,Male,IN,12.96,No,0.0,0
44,Male,CA,21.56,No,0.0,0
38,Female,AR,283.92,No,0.0,0
32,Female,PL,22.23,No,0.0,0
58,Female,IN,215.968,No,0.0,0
55,Female,KR,355.32,No,0.0,0
64,Female,CA,12.96,No,0.0,0
45,Female,CN,18.28,No,0.0,0
65,Female,AT,43.176,No,0.0,0
54,Female,US,1983.968,No,0.0,0
58,Male,CA,28.4,No,0.0,0
40,Female,SE,149.97,No,0.0,0
24,Male,CH,11.52,No,0.0,0
60,Female,IN,1298.55,No,0.0,0
60,Female,IN,213.92,No,0.0,0
66,Male,US,25.78,No,0.0,0
59,Male,NO,18.28,No,0.0,0
69,Male,IN,1399.93,No,0.0,0
47,Female,JP,51.84,No,0.0,0
39,Male,PL,5.344,No,0.0,0
54,Female,GB,41.472,No,0.0,0
67,Female,CA,3.168,No,0.0,0
30,Male,SE,1228.465,No,0.0,0
27,Female,JP,31.086,No,0.0,0
52,Female,CH,335.52,No,0.0,0
57,Female,ZA,239.97,No,0.0,0
52,Male,CA,9.82,No,0.0,0
20,Male,AT,67.8,No,0.0,0
52,Female,CA,167.97,No,0.0,0
67,Female,NO,35.0,No,0.0,0
20,Female,CA,37.24,No,0.0,0
64,Female,MX,15.28,No,0.0,0
20,Female,CA,0.0,Yes,51.84,1
60,Female,IT,180.66,No,0.0,0
36,Female,US,191.98,No,0.0,0
29,Female,US,65.99,No,0.0,0
45,Female,US,35.216,No,0.0,0
18,Female,IT,23.696,No,0.0,0
54,Female,RU,265.475,No,0.0,0
45,Male,RU,51.184,No,0.0,0
59,Female,JP,9.664,No,0.0,0
49,Female,IT,21.072,No,0.0,0
61,Male,US,60.45,No,0.0,0
28,Female,IT,11.52,No,0.0,0
36,Female,CA,186.048,No,0.0,0
69,Female,JP,37.44,No,0.0,0
27,Female,IT,26.976,No,0.0,0
30,Female,IT,11.36,No,0.0,0
67,Male,US,14.62,No,0.0,0
66,Male,CA,83.72,No,0.0,0
52,Female,CN,287.94,No,0.0,0
69,Male,CN,48.896,No,0.0,0
63,Female,ZA,115.36,No,0.0,0
20,Female,IT,5.16,No,0.0,0
23,Female,CA,38.88,No,0.0,0
47,Male,CN,185.88,No,0.0,0
43,Male,US,44.46,No,0.0,0
55,Male,CA,242.94,No,0.0,0
25,Male,AR,39.96,No,0.0,0
62,Female,GB,102.3,No,0.0,0
23,Female,DE,21.36,No,0.0,0
48,Female,US,7.61,No,0.0,0
64,Male,JP,0.0,Yes,14.62,1
50,Female,AU,0.0,Yes,83.72,1
42,Female,IT,23.1,No,0.0,0
43,Male,RU,191.472,No,0.0,0
25,Female,CH,5.248,No,0.0,0
66,Male,AR,59.184,No,0.0,0
41,Female,FI,2.89,No,0.0,0
37,Female,IN,51.94,No,0.0,0
43,Female,CA,15.936,No,0.0,0
19,Female,AU,44.91,No,0.0,0
64,Female,CA,1141.47,No,0.0,0
39,Female,IT,280.782,No,0.0,0
21,Female,IT,34.44,No,0.0,0
51,Male,IT,11.36,No,0.0,0
67,Male,AU,106.344,No,0.0,0
54,Male,IT,192.16,No,0.0,0
21,Female,IT,322.59,No,0.0,0
29,Male,IT,29.99,No,0.0,0
32,Female,US,371.97,No,0.0,0
55,Female,RU,0.0,Yes,59.184,1
24,Male,CN,68.472,No,0.0,0
37,Male,CA,1242.9,No,0.0,0
53,Female,CN,30.84,No,0.0,0
43,Female,CH,13.48,No,0.0,0
39,Female,CN,31.4,No,0.0,0
37,Female,CA,17.46,No,0.0,0
58,Female,AT,13.944,No,0.0,0
28,Male,GB,83.76,No,0.0,0
45,Male,CA,37.66,No,0.0,0
21,Female,JP,34.68,No,0.0,0
39,Female,PL,149.95,No,0.0,0
23,Male,CH,51.312,No,0.0,0
41,Male,US,4.54,No,0.0,0
26,Female,RU,15.92,No,0.0,0
51,Male,US,0.0,No,0.0,1
49,Male,US,155.82,No,0.0,0
45,Male,JP,70.008,No,0.0,0
33,Male,AU,15.648,No,0.0,0
53,Female,CA,0.0,Yes,31.4,1
32,Female,NO,46.96,No,0.0,0
40,Male,CH,8.904,No,0.0,0
60,Male,RU,10.44,No,0.0,0
37,Female,SE,18.336,No,0.0,0
56,Female,IT,323.976,No,0.0,0
55,Female,US,20.04,No,0.0,0
68,Male,CA,64.96,No,0.0,0
54,Female,DE,12.96,No,0.0,0
56,Female,CA,323.136,No,0.0,0
27,Male,JP,90.93,No,0.0,0
41,Female,JP,52.776,No,0.0,0
59,Male,GB,1199.8,No,0.0,0
62,Male,IT,1928.78,No,0.0,0
32,Male,AT,352.38,No,0.0,0
47,Male,IT,22.2,No,0.0,0
42,Female,CH,46.94,No,0.0,0
33,Male,IT,143.73,No,0.0,0
66,Male,MX,99.918,No,0.0,0
55,Female,IT,797.944,No,0.0,0
24,Female,IT,8.568,No,0.0,0
64,Female,KR,149.352,No,0.0,0
27,Female,IT,12.992,No,0.0,0
62,Female,PR,24.56,No,0.0,0
68,Female,AU,85.14,No,0.0,0
62,Female,US,21.99,No,0.0,0
36,Male,IT,406.6,No,0.0,0
64,Male,US,841.568,No,0.0,0
22,Male,RU,15.552,No,0.0,0
26,Female,IT,252.0,No,0.0,0
37,Female,SE,46.2,No,0.0,0
47,Female,AR,28.84,No,0.0,0
40,Female,GB,14.592,No,0.0,0
58,Female,IT,89.856,No,0.0,0
32,Male,IT,13.872,No,0.0,0
36,Female,CH,12.192,No,0.0,0
56,Female,US,45.056,No,0.0,0
41,Female,CN,29.718,No,0.0,0
34,Female,GB,15.552,No,0.0,0
37,Female,GB,447.696,No,0.0,0
55,Female,GB,159.99,No,0.0,0
25,Female,DE,12.96,No,0.0,0
50,Female,US,134.48,No,0.0,0
66,Male,NO,17.12,No,0.0,0
52,Male,DK,6.096,No,0.0,0
24,Female,JP,1114.272,No,0.0,0
52,Male,IT,32.4,No,0.0,0
43,Male,SE,0.0,No,0.0,1
41,Male,DE,167.76,No,0.0,0
28,Female,AU,393.165,No,0.0,0
31,Male,CA,516.488,No,0.0,0
41,Female,CO,1007.232,No,0.0,0
21,Male,US,2065.32,No,0.0,0
45,Female,RU,15.552,No,0.0,0
41,Female,IT,25.344,No,0.0,0
42,Male,DE,25.472,No,0.0,0
50,Male,US,27.168,No,0.0,0
42,Female,CA,78.8528,No,0.0,0
25,Female,IT,173.8,No,0.0,0
39,Female,AU,29.592,No,0.0,0
23,Male,US,4.752,No,0.0,0
67,Male,RU,15.552,No,0.0,0
42,Female,IT,204.6,No,0.0,0
63,Female,US,321.568,No,0.0,0
53,Male,IT,6.24,No,0.0,0
32,Male,IT,21.88,No,0.0,0
43,Male,AT,4.608,No,0.0,0
22,Female,SE,9.82,No,0.0,0
30,Male,CN,35.97,No,0.0,0
20,Female,CH,12.96,No,0.0,0
40,Female,US,191.6,No,0.0,0
61,Male,AU,8.64,No,0.0,0
44,Male,IT,501.81,No,0.0,0
55,Female,CH,127.104,No,0.0,0
54,Female,US,124.2,No,0.0,0
23,Male,RU,18.588,No,0.0,0
61,Female,US,30.072,No,0.0,0
37,Male,AE,160.93,No,0.0,0
43,Female,IT,75.792,No,0.0,0
33,Male,IT,0.0,Yes,21.88,1
18,Male,US,0.0,Yes,4.608,1
30,Female,CH,3.282,No,0.0,0
68,Female,CH,34.02,No,0.0,0
34,Male,IT,599.292,No,0.0,0
34,Female,AT,3.392,No,0.0,0
59,Female,IE,559.984,No,0.0,0
22,Female,US,603.92,No,0.0,0
30,Female,US,7.968,No,0.0,0
50,Female,CA,27.968,No,0.0,0
68,Female,CH,336.51,No,0.0,0
49,Female,US,0.0,Yes,30.072,1
38,Male,NO,520.05,No,0.0,0
51,Male,IT,17.97,No,0.0,0
44,Male,IT,1166.92,No,0.0,0
64,Male,CH,14.624,No,0.0,0
31,Female,IT,10.23,No,0.0,0
34,Female,IT,154.9,No,0.0,0
40,Male,JP,2715.93,No,0.0,0
58,Female,GB,617.97,No,0.0,0
56,Male,PE,10.67,No,0.0,0
57,Female,CA,36.63,No,0.0,0
38,Female,GB,24.1,No,0.0,0
55,Female,SE,33.11,No,0.0,0
23,Female,CA,44.02,No,0.0,0
66,Male,IT,2309.65,No,0.0,0
27,Male,IT,1090.782,No,0.0,0
58,Female,IT,19.44,No,0.0,0
32,Female,CN,484.65,No,0.0,0
57,Male,IT,115.296,No,0.0,0
43,Male,US,0.0,Yes,10.23,1
56,Female,IN,4.401,No,0.0,0
40,Female,IT,44.75,No,0.0,0
60,Female,IT,95.984,No,0.0,0
41,Male,US,151.72,No,0.0,0
41,Male,CA,155.25,No,0.0,0
54,Female,SE,14.03,No,0.0,0
42,Female,RU,1618.37,No,0.0,0
56,Male,IN,99.6,No,0.0,0
32,Female,CA,32.4,No,0.0,0
59,Male,NO,13.96,No,0.0,0
50,Female,ZA,155.82,No,0.0,0
23,Male,NO,124.95,No,0.0,0
50,Male,IT,601.65,No,0.0,0
55,Female,SE,22.74,No,0.0,0
62,Male,US,1267.53,No,0.0,0
32,Female,PE,1379.92,No,0.0,0
37,Male,KR,0.0,Yes,95.984,1
63,Female,KR,11.808,No,0.0,0
18,Female,CH,15.552,No,0.0,0
22,Female,CH,63.312,No,0.0,0
51,Male,JP,15.588,No,0.0,0
52,Female,AT,177.2,No,0.0,0
30,Male,RU,197.97,No,0.0,0
32,Male,JP,854.94,No,0.0,0
46,Female,CH,124.11,No,0.0,0
31,Male,CA,14.4,No,0.0,0
30,Female,AU,15.696,No,0.0,0
24,Male,IN,2.628,No,0.0,0
25,Male,IN,14.427,No,0.0,0
25,Female,IT,86.62,No,0.0,0
31,Female,CA,36.624,No,0.0,0
54,Female,US,23.968,No,0.0,0
57,Female,US,28.728,No,0.0,0
25,Male,AU,697.16,No,0.0,0
44,Female,US,31.86,No,0.0,0
43,Female,DE,722.352,No,0.0,0
18,Male,CN,8.84,No,0.0,0
57,Female,IN,58.464,No,0.0,0
25,Female,US,254.604,No,0.0,0
50,Female,GB,1363.96,No,0.0,0
49,Male,RU,102.36,No,0.0,0
21,Male,IT,1113.504,No,0.0,0
38,Male,CH,99.99,No,0.0,0
65,Male,PR,168.464,No,0.0,0
32,Female,JP,6.72,No,0.0,0
47,Female,US,282.888,No,0.0,0
53,Female,CN,11.16,No,0.0,0
34,Male,IT,108.4,No,0.0,0
61,Female,CA,82.344,No,0.0,0
19,Female,IT,9.088,No,0.0,0
61,Female,CA,19.936,No,0.0,0
33,Male,NO,65.568,No,0.0,0
53,Female,US,4.416,No,0.0,0
68,Male,IN,107.772,No,0.0,0
37,Male,IT,45.216,No,0.0,0
69,Male,RU,10.416,No,0.0,0
40,Female,GB,7.872,No,0.0,0
67,Female,JP,118.782,No,0.0,0
22,Female,CA,0.0,Yes,6.72,1
34,Female,ZA,55.47,No,0.0,0
34,Female,IN,194.848,No,0.0,0
56,Female,US,0.0,Yes,108.4,1
26,Male,RU,25.176,No,0.0,0
69,Female,KR,19.46,No,0.0,0
67,Female,IT,29.472,No,0.0,0
61,Male,CH,8.64,No,0.0,0
26,Female,AR,6.27,No,0.0,0
63,Male,IT,4.368,No,0.0,0
51,Female,GB,31.984,No,0.0,0
60,Male,CH,40.88,No,0.0,0
26,Female,AU,119.96,No,0.0,0
34,Male,RU,31.44,No,0.0,0
25,Female,US,0.0,Yes,238.896,1
49,Male,DE,19.92,No,0.0,0
69,Male,US,1106.91,No,0.0,0
66,Male,FI,836.592,No,0.0,0
23,Male,IT,26.38,No,0.0,0
18,Female,JP,362.92,No,0.0,0
24,Male,US,4899.93,No,0.0,0
39,Female,US,0.0,Yes,41.96,1
50,Female,CN,71.976,No,0.0,0
52,Male,PE,3.15,No,0.0,0
56,Male,IN,31.984,No,0.0,0
41,Female,AR,71.984,No,0.0,0
21,Female,IT,120.15,No,0.0,0
42,Male,PL,219.184,No,0.0,0
50,Female,IT,28.9,No,0.0,0
53,Female,JP,355.96,No,0.0,0
32,Female,AU,348.208,No,0.0,0
60,Female,AU,35.784,No,0.0,0
34,Male,US,447.84,No,0.0,0
24,Female,KR,0.0,Yes,115.02,1
44,Female,RU,8.73,No,0.0,0
32,Female,IT,29.29,No,0.0,0
42,Female,JP,8.64,No,0.0,0
23,Male,IN,2.694,No,0.0,0
33,Male,CA,2.934,No,0.0,0
64,Male,IT,22.92,No,0.0,0
69,Female,DE,100.704,No,0.0,0
30,Male,RU,2.328,No,0.0,0
66,Female,US,10.78,No,0.0,0
68,Female,US,58.368,No,0.0,0
48,Female,ZA,40.968,No,0.0,0
52,Male,IT,71.96,No,0.0,0
39,Female,IT,10.368,No,0.0,0
29,Female,AR,0.0,No,0.0,1
48,Female,JP,46.672,No,0.0,0
50,Male,IN,119.833,No,0.0,0
28,Male,IT,119.98,No,0.0,0
64,Male,AT,6.3,No,0.0,0
36,Female,CH,279.9,No,0.0,0
64,Male,CA,619.95,No,0.0,0
54,Female,RU,4.36,No,0.0,0
31,Female,IT,15.28,No,0.0,0
49,Male,IT,699.93,No,0.0,0
51,Female,ZA,22.96,No,0.0,0
37,Male,US,38.6,No,0.0,0
52,Male,IT,6.63,No,0.0,0
64,Female,IT,23.34,No,0.0,0
65,Female,AU,1067.94,No,0.0,0
53,Female,IT,10.16,No,0.0,0
30,Male,RU,101.88,No,0.0,0
52,Male,IT,343.92,No,0.0,0
32,Male,PL,40.99,No,0.0,0
40,Male,US,63.9,No,0.0,0
53,Female,JP,19.44,No,0.0,0
39,Male,JP,124.608,No,0.0,0
56,Female,IT,7.56,No,0.0,0
19,Female,JP,85.224,No,0.0,0
19,Male,US,287.52,No,0.0,0
67,Female,IT,37.68,No,0.0,0
59,Female,PL,19.98,No,0.0,0
63,Male,AT,20.58,No,0.0,0
68,Male,AU,17.38,No,0.0,0
23,Male,AU,204.6,No,0.0,0
47,Female,IT,8.72,No,0.0,0
25,Female,US,0.0,No,0.0,1
22,Male,CA,686.32,No,0.0,0
60,Female,AR,0.0,No,0.0,1
38,Female,CN,644.076,No,0.0,0
59,Male,PL,5.84,No,0.0,0
20,Male,US,12.76,No,0.0,0
62,Female,CA,10.95,No,0.0,0
56,Female,CA,599.98,No,0.0,0
41,Female,CH,8.352,No,0.0,0
39,Female,CH,3.64,No,0.0,0
47,Female,IT,159.768,No,0.0,0
55,Female,MX,122.48,No,0.0,0
30,Female,GB,2244.48,No,0.0,0
34,Male,IT,62.31,No,0.0,0
53,Female,US,455.1,No,0.0,0
24,Female,IT,195.184,No,0.0,0
61,Male,IT,362.94,No,0.0,0
32,Female,CH,11.54,No,0.0,0
51,Female,CA,53.94,No,0.0,0
55,Male,IN,9.99,No,0.0,0
49,Female,IT,125.76,No,0.0,0
26,Female,IT,25.32,No,0.0,0
56,Female,IT,46.8,No,0.0,0
60,Male,IT,447.93,No,0.0,0
43,Male,PL,109.48,No,0.0,0
69,Female,FI,272.94,No,0.0,0
49,Male,US,19.44,No,0.0,0
55,Female,KR,31.92,No,0.0,0
63,Male,KR,22.38,No,0.0,0
36,Male,US,16.52,No,0.0,0
28,Female,IT,5.176,No,0.0,0
45,Male,PE,50.112,No,0.0,0
67,Male,IT,27.93,No,0.0,0
46,Female,RU,11.56,No,0.0,0
59,Female,AR,172.5,No,0.0,0
65,Female,AT,179.97,No,0.0,0
34,Female,AT,258.696,No,0.0,0
68,Female,CH,1322.93,No,0.0,0
50,Female,KR,3.76,No,0.0,0
30,Male,CN,21.744,No,0.0,0
35,Male,CN,7.92,No,0.0,0
54,Male,CH,12.096,No,0.0,0
20,Male,GB,485.88,No,0.0,0
58,Female,RU,25.92,No,0.0,0
31,Male,CN,197.58,No,0.0,0
29,Female,CA,81.92,No,0.0,0
47,Male,CH,889.536,No,0.0,0
18,Female,GB,892.224,No,0.0,0
20,Female,IT,223.92,No,0.0,0
50,Female,CN,23.12,No,0.0,0
47,Male,PE,15.552,No,0.0,0
48,Male,US,15.712,No,0.0,0
35,Male,IT,24.672,No,0.0,0
50,Female,US,55.968,No,0.0,0
41,Female,IT,431.928,No,0.0,0
27,Female,CN,95.984,No,0.0,0
64,Female,US,1088.792,No,0.0,0
42,Male,US,0.0,No,0.0,1
22,Female,US,0.0,No,0.0,1
64,Female,SE,854.352,No,0.0,0
59,Male,RU,593.568,No,0.0,0
53,Female,CN,338.04,No,0.0,0
29,Male,NO,271.96,No,0.0,0
30,Female,IN,11.21,No,0.0,0
50,Female,IT,9.144,No,0.0,0
42,Female,IT,14.07,No,0.0,0
23,Male,PL,41.86,No,0.0,0
41,Female,JP,8.544,No,0.0,0
29,Male,CH,579.136,No,0.0,0
59,Female,US,141.372,No,0.0,0
34,Female,IT,3.036,No,0.0,0
22,Female,US,4.503,No,0.0,0
34,Male,IN,4.672,No,0.0,0
69,Female,IT,95.88,No,0.0,0
61,Male,SE,17.024,No,0.0,0
44,Female,JP,258.696,No,0.0,0
64,Female,IN,1931.958,No,0.0,0
40,Female,US,249.75,No,0.0,0
58,Male,RU,255.936,No,0.0,0
23,Male,CA,113.79,No,0.0,0
36,Male,IT,78.15,No,0.0,0
64,Female,US,0.0,No,0.0,1
60,Female,PR,40.56,No,0.0,0
39,Male,IT,182.94,No,0.0,0
65,Male,CA,193.86,No,0.0,0
66,Male,IT,15.28,No,0.0,0
52,Male,RU,8.73,No,0.0,0
33,Male,SE,5.68,No,0.0,0
63,Male,GB,2.78,No,0.0,0
23,Female,IT,79.96,No,0.0,0
27,Female,US,839.988,No,0.0,0
22,Female,US,47.952,No,0.0,0
23,Male,US,37.425,No,0.0,0
38,Male,IT,63.968,No,0.0,0
57,Male,PL,165.048,No,0.0,0
21,Male,IT,12.35,No,0.0,0
33,Female,PL,40.97,No,0.0,0
34,Male,CA,22.96,No,0.0,0
69,Male,CO,22.0,No,0.0,0
66,Male,PL,398.352,No,0.0,0
46,Female,JP,8.72,No,0.0,0
36,Male,CA,48.69,No,0.0,0
64,Female,RU,764.688,No,0.0,0
53,Male,AT,0.0,No,0.0,1
66,Male,AU,254.9745,No,0.0,0
19,Female,CA,38.82,No,0.0,0
55,Female,CH,1141.938,No,0.0,0
50,Male,CN,1704.56,No,0.0,0
39,Male,PL,3.2,No,0.0,0
64,Male,RU,1099.96,No,0.0,0
22,Male,CN,5.248,No,0.0,0
49,Female,RU,35.91,No,0.0,0
45,Female,US,6.696,No,0.0,0
52,Male,AT,43.872,No,0.0,0
42,Male,JP,27.882,No,0.0,0
55,Male,CN,540.048,No,0.0,0
63,Male,CN,255.68,No,0.0,0
32,Female,CN,863.88,No,0.0,0
49,Female,US,17.616,No,0.0,0
24,Female,PL,17.472,No,0.0,0
37,Female,US,69.9,No,0.0,0
41,Female,IT,41.85,No,0.0,0
39,Female,IT,6.57,No,0.0,0
19,Male,US,142.86,No,0.0,0
59,Female,CA,292.272,No,0.0,0
68,Female,CN,29.328,No,0.0,0
52,Female,US,12.48,No,0.0,0
60,Female,AU,102.336,No,0.0,0
39,Male,AT,48.792,No,0.0,0
26,Female,CO,44.848,No,0.0,0
33,Female,ZA,10.368,No,0.0,0
57,Male,US,388.43,No,0.0,0
52,Female,IT,14.352,No,0.0,0
26,Female,ZA,63.992,No,0.0,0
63,Male,CH,86.352,No,0.0,0
33,Female,IT,32.97,No,0.0,0
55,Male,JP,83.88,No,0.0,0
26,Female,PR,278.4,No,0.0,0
67,Female,CA,15.12,No,0.0,0
64,Male,US,17.43,No,0.0,0
18,Male,NO,251.64,No,0.0,0
57,Female,RU,2.772,No,0.0,0
40,Female,AR,14.9,No,0.0,0
46,Male,IN,15.48,No,0.0,0
21,Male,US,39.88,No,0.0,0
48,Female,IT,12.192,No,0.0,0
24,Male,IT,20.82,No,0.0,0
69,Male,IT,13.216,No,0.0,0
45,Female,IT,32.4,No,0.0,0
59,Female,US,32.94,No,0.0,0
43,Male,CA,114.2,No,0.0,0
47,Female,IT,3.08,No,0.0,0
33,Male,IT,845.728,No,0.0,0
69,Male,PL,13.904,No,0.0,0
57,Male,JP,20.72,No,0.0,0
46,Female,IT,114.95,No,0.0,0
48,Male,CN,26.96,No,0.0,0
30,Male,US,572.76,No,0.0,0
18,Female,US,286.38,No,0.0,0
49,Male,US,61.96,No,0.0,0
43,Female,SE,23.99,No,0.0,0
34,Female,RU,287.97,No,0.0,0
39,Female,CN,419.944,No,0.0,0
20,Male,NO,46.76,No,0.0,0
68,Male,IN,17.712,No,0.0,0
49,Female,IT,21.78,No,0.0,0
58,Male,IT,161.94,No,0.0,0
26,Female,PL,161.568,No,0.0,0
24,Male,JP,3.69,No,0.0,0
61,Male,CH,122.12,No,0.0,0
42,Male,US,155.372,No,0.0,0
64,Female,IT,38.88,No,0.0,0
30,Male,US,183.84,No,0.0,0
69,Female,IN,579.3,No,0.0,0
38,Female,IT,14.2,No,0.0,0
30,Male,SE,575.92,No,0.0,0
18,Female,JP,5.184,No,0.0,0
58,Female,IN,5.229,No,0.0,0
35,Male,US,285.552,No,0.0,0
31,Female,RU,72.8,No,0.0,0
26,Male,CA,10.816,No,0.0,0
22,Male,IT,46.26,No,0.0,0
28,Male,US,17.46,No,0.0,0
29,Female,PR,51.072,No,0.0,0
38,Male,IT,11.34,No,0.0,0
51,Female,CA,87.92,No,0.0,0
55,Female,IT,37.05,No,0.0,0
47,Female,RU,2.97,No,0.0,0
68,Female,SE,27.44,No,0.0,0
57,Female,GB,0.0,No,0.0,1
30,Male,IT,7.96,No,0.0,0
53,Female,US,140.736,No,0.0,0
67,Female,US,552.56,No,0.0,0
27,Female,US,25.11,No,0.0,0
63,Female,IT,29.78,No,0.0,0
35,Female,PL,677.58,No,0.0,0
62,Male,IT,75.04,No,0.0,0
20,Female,PL,695.7,No,0.0,0
34,Male,CA,15.66,No,0.0,0
56,Male,CO,28.854,No,0.0,0
22,Male,PL,47.82,No,0.0,0
61,Female,JP,13.05,No,0.0,0
54,Male,CA,93.78,No,0.0,0
63,Female,RU,47.18,No,0.0,0
25,Male,AT,19.68,No,0.0,0
47,Female,AU,53.4,No,0.0,0
44,Female,CA,35.88,No,0.0,0
54,Female,CH,258.279,No,0.0,0
62,Female,CN,31.4,No,0.0,0
48,Male,PL,183.96,No,0.0,0
58,Male,RU,17.61,No,0.0,0
31,Male,CN,0.0,Yes,39.98,1
53,Male,RU,220.776,No,0.0,0
55,Male,US,281.424,No,0.0,0
46,Male,AT,79.14,No,0.0,0
20,Male,JP,0.0,Yes,75.792,1
58,Female,CN,145.568,No,0.0,0
49,Male,CN,123.256,No,0.0,0
63,Male,CN,23.68,No,0.0,0
42,Male,US,309.576,No,0.0,0
40,Female,PL,38.388,No,0.0,0
28,Male,US,95.994,No,0.0,0
68,Female,IT,239.952,No,0.0,0
23,Female,IT,201.584,No,0.0,0
28,Male,US,899.136,No,0.0,0
40,Male,CA,145.9,No,0.0,0
18,Female,CN,590.058,No,0.0,0
56,Female,US,14.04,No,0.0,0
38,Male,AU,49.08,No,0.0,0
22,Female,AT,29.6,No,0.0,0
63,Female,CO,17.088,No,0.0,0
51,Female,ZA,912.75,No,0.0,0
45,Female,US,1089.75,No,0.0,0
27,Female,IT,447.84,No,0.0,0
51,Male,ZA,16.4,No,0.0,0
23,Female,CH,399.96,No,0.0,0
29,Female,IT,158.9,No,0.0,0
48,Female,JP,13.184,No,0.0,0
19,Male,PR,83.952,No,0.0,0
30,Male,CA,80.98,No,0.0,0
32,Female,US,348.84,No,0.0,0
49,Male,NO,9.45,No,0.0,0
31,Female,RU,18.84,No,0.0,0
39,Female,AR,239.98,No,0.0,0
20,Male,IN,167.96,No,0.0,0
51,Female,US,104.85,No,0.0,0
52,Male,IT,484.83,No,0.0,0
60,Female,IT,122.97,No,0.0,0
21,Female,IT,154.44,No,0.0,0
28,Female,IT,342.37,No,0.0,0
58,Female,US,9.552,No,0.0,0
49,Male,CA,652.45,No,0.0,0
